,Google Trend
2015-07-30,0.0
2015-07-31,20.66
2015-08-01,23.58
2015-08-02,0.0
2015-08-03,19.248
2015-08-04,0.0
2015-08-05,30.528
2015-08-06,9.456
2015-08-07,11.224
2015-08-08,18.384
2015-08-09,0.0
2015-08-10,27.168
2015-08-11,14.496
2015-08-12,0.0
2015-08-13,30.32
2015-08-14,21.236
2015-08-15,16.628
2015-08-16,0.0
2015-08-17,18.508
2015-08-18,11.7
2015-08-19,9.46
2015-08-20,26.824
2015-08-21,0.0
2015-08-22,0.0
2015-08-23,10.28
2015-08-24,0.0
2015-08-25,20.884
2015-08-26,30.484
2015-08-27,29.568
2015-08-28,55.044
2015-08-29,0.0
2015-08-30,9.1
2015-08-31,41.58
2015-09-01,17.368
2015-09-02,0.0
2015-09-03,10.284
2015-09-04,8.192
2015-09-05,0.0
2015-09-06,16.056
2015-09-07,35.352
2015-09-08,34.084
2015-09-09,0.0
2015-09-10,18.456
2015-09-11,15.716
2015-09-12,0.0
2015-09-13,0.0
2015-09-14,24.4
2015-09-15,10.788
2015-09-16,23.4
2015-09-17,30.64
2015-09-18,0.0
2015-09-19,0.0
2015-09-20,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,18.688
2015-09-24,10.84
2015-09-25,28.42
2015-09-26,27.828
2015-09-27,0.0
2015-09-28,0.0
2015-09-29,12.0
2015-09-30,28.976
2015-10-01,25.204
2015-10-02,32.704
2015-10-03,0.0
2015-10-04,0.0
2015-10-05,19.56
2015-10-06,19.08
2015-10-07,8.284
2015-10-08,29.676
2015-10-09,19.652
2015-10-10,0.0
2015-10-11,17.8
2015-10-12,15.004
2015-10-13,24.812
2015-10-14,19.348
2015-10-15,0.0
2015-10-16,16.692
2015-10-17,0.0
2015-10-18,0.0
2015-10-19,18.06
2015-10-20,10.82
2015-10-21,29.116
2015-10-22,9.52
2015-10-23,30.88
2015-10-24,0.0
2015-10-25,19.812
2015-10-26,18.564
2015-10-27,13.992
2015-10-28,19.528
2015-10-29,20.672
2015-10-30,28.3
2015-10-31,0.0
2015-11-01,0.0
2015-11-02,0.0
2015-11-03,7.864
2015-11-04,9.832
2015-11-05,54.668
2015-11-06,0.0
2015-11-07,0.0
2015-11-08,0.0
2015-11-09,17.048
2015-11-10,27.848
2015-11-11,20.796
2015-11-12,0.0
2015-11-13,11.652
2015-11-14,11.988
2015-11-15,0.0
2015-11-16,29.68
2015-11-17,12.652
2015-11-18,18.496
2015-11-19,20.56
2015-11-20,22.696
2015-11-21,0.0
2015-11-22,11.296
2015-11-23,23.532
2015-11-24,32.84
2015-11-25,30.504
2015-11-26,56.6
2015-11-27,25.036
2015-11-28,10.028
2015-11-29,0.0
2015-11-30,27.476
2015-12-01,11.396
2015-12-02,55.104
2015-12-03,31.16
2015-12-04,30.944
2015-12-05,11.108
2015-12-06,17.772
2015-12-07,18.804
2015-12-08,24.292
2015-12-09,57.78
2015-12-10,30.292
2015-12-11,21.288
2015-12-12,22.476
2015-12-13,0.0
2015-12-14,23.004
2015-12-15,21.248
2015-12-16,10.36
2015-12-17,34.728
2015-12-18,46.288
2015-12-19,0.0
2015-12-20,0.0
2015-12-21,8.34
2015-12-22,22.668
2015-12-23,18.304
2015-12-24,14.864
2015-12-25,0.0
2015-12-26,19.96
2015-12-27,23.976
2015-12-28,0.0
2015-12-29,11.224
2015-12-30,0.0
2015-12-31,30.032
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,11.88
2016-01-04,33.212
2016-01-05,34.944
2016-01-06,0.0
2016-01-07,20.6
2016-01-08,0.0
2016-01-09,22.6
2016-01-10,0.0
2016-01-11,9.732
2016-01-12,28.728
2016-01-13,0.0
2016-01-14,27.876
2016-01-15,0.0
2016-01-16,0.0
2016-01-17,0.0
2016-01-18,34.58
2016-01-19,0.0
2016-01-20,15.384
2016-01-21,24.504
2016-01-22,34.24
2016-01-23,0.0
2016-01-24,0.0
2016-01-25,15.028
2016-01-26,8.796
2016-01-27,19.616
2016-01-28,9.22
2016-01-29,0.0
2016-01-30,13.836
2016-01-31,0.0
2016-02-01,10.192
2016-02-02,8.344
2016-02-03,20.24
2016-02-04,9.316
2016-02-05,0.0
2016-02-06,0.0
2016-02-07,9.304
2016-02-08,22.4
2016-02-09,24.86
2016-02-10,23.972
2016-02-11,18.82
2016-02-12,10.652
2016-02-13,38.588
2016-02-14,0.0
2016-02-15,20.228
2016-02-16,18.92
2016-02-17,0.0
2016-02-18,54.292
2016-02-19,38.1
2016-02-20,21.008
2016-02-21,9.38
2016-02-22,32.236
2016-02-23,24.44
2016-02-24,55.128
2016-02-25,19.192
2016-02-26,0.0
2016-02-27,15.908
2016-02-28,27.316
2016-02-29,18.82
2016-03-01,28.468
2016-03-02,24.26
2016-03-03,31.04
2016-03-04,25.584
2016-03-05,17.152
2016-03-06,9.34
2016-03-07,20.828
2016-03-08,26.252
2016-03-09,8.48
2016-03-10,16.016
2016-03-11,26.56
2016-03-12,23.572
2016-03-13,8.704
2016-03-14,13.744
2016-03-15,20.728
2016-03-16,19.1
2016-03-17,0.0
2016-03-18,0.0
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,9.768
2016-03-22,18.732
2016-03-23,0.0
2016-03-24,15.264
2016-03-25,0.0
2016-03-26,24.644
2016-03-27,0.0
2016-03-28,10.628
2016-03-29,18.664
2016-03-30,8.984
2016-03-31,16.556
2016-04-01,13.776
2016-04-02,0.0
2016-04-03,10.488
2016-04-04,0.0
2016-04-05,23.372
2016-04-06,23.904
2016-04-07,30.428
2016-04-08,0.0
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,10.104
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,31.9
2016-04-15,23.868
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,0.0
2016-04-19,7.676
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,19.196
2016-04-23,0.0
2016-04-24,0.0
2016-04-25,28.24
2016-04-26,28.196
2016-04-27,9.196
2016-04-28,19.0
2016-04-29,8.224
2016-04-30,0.0
2016-05-01,27.472
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,10.444
2016-05-07,21.384
2016-05-08,10.896
2016-05-09,0.0
2016-05-10,19.44
2016-05-11,33.096
2016-05-12,47.188
2016-05-13,20.624
2016-05-14,0.0
2016-05-15,19.336
2016-05-16,9.02
2016-05-17,18.98
2016-05-18,8.732
2016-05-19,20.108
2016-05-20,28.6
2016-05-21,0.0
2016-05-22,32.888
2016-05-23,20.384
2016-05-24,11.424
2016-05-25,8.756
2016-05-26,32.772
2016-05-27,32.312
2016-05-28,11.996
2016-05-29,10.9
2016-05-30,18.148
2016-05-31,29.248
2016-06-01,14.424
2016-06-02,18.492
2016-06-03,35.008
2016-06-04,0.0
2016-06-05,11.244
2016-06-06,10.608
2016-06-07,10.104
2016-06-08,9.284
2016-06-09,32.988
2016-06-10,16.532
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,9.24
2016-06-14,27.476
2016-06-15,8.86
2016-06-16,13.276
2016-06-17,8.512
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,8.928
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,30.08
2016-06-28,26.836
2016-06-29,0.0
2016-06-30,9.084
2016-07-01,10.576
2016-07-02,0.0
2016-07-03,9.872
2016-07-04,0.0
2016-07-05,9.756
2016-07-06,0.0
2016-07-07,9.664
2016-07-08,17.172
2016-07-09,22.568
2016-07-10,0.0
2016-07-11,0.0
2016-07-12,9.888
2016-07-13,39.72
2016-07-14,0.0
2016-07-15,42.932
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,66.224
2016-07-22,18.012
2016-07-23,20.912
2016-07-24,12.164
2016-07-25,35.308
2016-07-26,0.0
2016-07-27,23.544
2016-07-28,16.452
2016-07-29,0.0
2016-07-30,12.968
2016-07-31,0.0
2016-08-01,17.124
2016-08-02,35.356
2016-08-03,8.888
2016-08-04,29.296
2016-08-05,10.14
2016-08-06,18.256
2016-08-07,0.0
2016-08-08,13.552
2016-08-09,28.932
2016-08-10,46.16
2016-08-11,22.204
2016-08-12,19.18
2016-08-13,11.124
2016-08-14,19.912
2016-08-15,16.028
2016-08-16,27.924
2016-08-17,18.0
2016-08-18,18.236
2016-08-19,0.0
2016-08-20,29.156
2016-08-21,28.796
2016-08-22,31.7
2016-08-23,15.604
2016-08-24,26.356
2016-08-25,43.416
2016-08-26,45.92
2016-08-27,37.0
2016-08-28,9.128
2016-08-29,9.08
2016-08-30,45.372
2016-08-31,34.984
2016-09-01,28.236
2016-09-02,21.424
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,23.752
2016-09-06,30.344
2016-09-07,23.896
2016-09-08,13.756
2016-09-09,8.656
2016-09-10,0.0
2016-09-11,9.784
2016-09-12,14.872
2016-09-13,8.256
2016-09-14,53.82
2016-09-15,35.7
2016-09-16,26.26
2016-09-17,17.608
2016-09-18,10.408
2016-09-19,35.992
2016-09-20,8.836
2016-09-21,9.068
2016-09-22,18.516
2016-09-23,17.656
2016-09-24,21.124
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,31.148
2016-09-28,27.256
2016-09-29,40.496
2016-09-30,10.028
2016-10-01,0.0
2016-10-02,28.408
2016-10-03,42.108
2016-10-04,15.592
2016-10-05,0.0
2016-10-06,24.2
2016-10-07,30.644
2016-10-08,0.0
2016-10-09,10.572
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,12.664
2016-10-13,9.22
2016-10-14,0.0
2016-10-15,8.464
