,Google Trend
2015-11-18,14.964
2015-11-19,21.104
2015-11-20,8.556
2015-11-21,7.924
2015-11-22,16.724
2015-11-23,24.36
2015-11-24,21.368
2015-11-25,25.148
2015-11-26,17.444
2015-11-27,19.216
2015-11-28,10.628
2015-11-29,16.7
2015-11-30,19.812
2015-12-01,31.684
2015-12-02,26.752
2015-12-03,17.384
2015-12-04,18.032
2015-12-05,14.14
2015-12-06,11.82
2015-12-07,16.144
2015-12-08,14.336
2015-12-09,14.548
2015-12-10,14.996
2015-12-11,20.6
2015-12-12,13.808
2015-12-13,16.092
2015-12-14,25.588
2015-12-15,37.0
2015-12-16,29.136
2015-12-17,20.86
2015-12-18,23.856
2015-12-19,0.0
2015-12-20,8.428
2015-12-21,40.504
2015-12-22,22.568
2015-12-23,22.232
2015-12-24,19.772
2015-12-25,7.056
2015-12-26,8.508
2015-12-27,17.516
2015-12-28,20.384
2015-12-29,38.164
2015-12-30,25.012
2015-12-31,7.568
2016-01-01,12.596
2016-01-02,13.676
2016-01-03,11.772
2016-01-04,34.904
2016-01-05,32.5
2016-01-06,14.816
2016-01-07,26.548
2016-01-08,15.324
2016-01-09,10.9
2016-01-10,10.32
2016-01-11,37.656
2016-01-12,24.432
2016-01-13,27.768
2016-01-14,29.528
2016-01-15,21.072
2016-01-16,9.732
2016-01-17,6.752
2016-01-18,27.712
2016-01-19,23.704
2016-01-20,26.78
2016-01-21,32.172
2016-01-22,30.232
2016-01-23,32.176
2016-01-24,10.592
2016-01-25,22.524
2016-01-26,17.276
2016-01-27,22.98
2016-01-28,31.076
2016-01-29,20.32
2016-01-30,15.504
2016-01-31,9.708
2016-02-01,20.72
2016-02-02,19.472
2016-02-03,23.052
2016-02-04,23.296
2016-02-05,14.2
2016-02-06,10.448
2016-02-07,13.844
2016-02-08,27.4
2016-02-09,16.76
2016-02-10,29.396
2016-02-11,17.212
2016-02-12,8.156
2016-02-13,14.872
2016-02-14,7.384
2016-02-15,13.436
2016-02-16,17.248
2016-02-17,19.556
2016-02-18,21.14
2016-02-19,20.108
2016-02-20,15.644
2016-02-21,3.808
2016-02-22,21.896
2016-02-23,24.004
2016-02-24,18.48
2016-02-25,15.68
2016-02-26,28.924
2016-02-27,12.388
2016-02-28,15.856
2016-02-29,25.596
2016-03-01,15.46
2016-03-02,17.952
2016-03-03,22.112
2016-03-04,21.024
2016-03-05,21.596
2016-03-06,9.312
2016-03-07,45.412
2016-03-08,29.772
2016-03-09,25.824
2016-03-10,22.688
2016-03-11,26.856
2016-03-12,9.064
2016-03-13,11.0
2016-03-14,19.836
2016-03-15,29.136
2016-03-16,35.028
2016-03-17,30.736
2016-03-18,26.692
2016-03-19,19.596
2016-03-20,16.736
2016-03-21,29.744
2016-03-22,14.368
2016-03-23,32.064
2016-03-24,29.288
2016-03-25,9.052
2016-03-26,22.872
2016-03-27,15.48
2016-03-28,21.628
2016-03-29,30.112
2016-03-30,29.004
