,Google Trend
2016-09-16,16.312
2016-09-17,9.156
2016-09-18,8.956
2016-09-19,17.068
2016-09-20,29.716
2016-09-21,20.072
2016-09-22,28.224
2016-09-23,28.596
2016-09-24,8.252
2016-09-25,23.456
2016-09-26,30.656
2016-09-27,13.776
2016-09-28,20.432
2016-09-29,32.984
2016-09-30,28.564
2016-10-01,13.148
2016-10-02,11.64
2016-10-03,16.052
2016-10-04,28.82
2016-10-05,43.288
2016-10-06,20.108
2016-10-07,14.204
2016-10-08,16.168
2016-10-09,17.004
2016-10-10,20.84
2016-10-11,17.46
2016-10-12,19.332
2016-10-13,19.648
2016-10-14,26.696
2016-10-15,0.0
2016-10-16,4.124
2016-10-17,25.58
