,Google Trend
2015-08-30,12.556
2015-08-31,14.552
2015-09-01,12.94
2015-09-02,6.7
2015-09-03,4.428
2015-09-04,9.644
2015-09-05,0.0
2015-09-06,3.776
2015-09-07,9.04
2015-09-08,14.544
2015-09-09,12.688
2015-09-10,10.604
2015-09-11,7.48
2015-09-12,9.84
2015-09-13,11.124
2015-09-14,13.732
2015-09-15,11.784
2015-09-16,8.164
2015-09-17,18.704
2015-09-18,4.9
2015-09-19,3.648
2015-09-20,3.008
2015-09-21,9.624
2015-09-22,14.884
2015-09-23,7.828
2015-09-24,9.752
2015-09-25,9.416
2015-09-26,0.0
2015-09-27,5.48
2015-09-28,6.464
2015-09-29,7.928
2015-09-30,9.98
2015-10-01,10.156
2015-10-02,15.22
2015-10-03,7.62
2015-10-04,2.78
2015-10-05,9.664
2015-10-06,9.448
2015-10-07,7.432
2015-10-08,19.888
2015-10-09,12.888
2015-10-10,2.716
2015-10-11,12.048
2015-10-12,17.152
2015-10-13,13.832
2015-10-14,7.256
2015-10-15,6.86
2015-10-16,7.528
2015-10-17,6.82
2015-10-18,12.224
2015-10-19,7.652
2015-10-20,26.524
2015-10-21,15.14
2015-10-22,10.172
2015-10-23,14.148
2015-10-24,7.58
2015-10-25,5.5
2015-10-26,35.828
2015-10-27,32.504
2015-10-28,12.596
2015-10-29,25.236
2015-10-30,13.36
2015-10-31,13.476
2015-11-01,3.028
2015-11-02,19.068
2015-11-03,15.404
2015-11-04,17.856
2015-11-05,15.58
2015-11-06,12.58
2015-11-07,10.712
2015-11-08,13.432
2015-11-09,17.876
2015-11-10,16.032
2015-11-11,11.088
2015-11-12,12.676
2015-11-13,13.452
2015-11-14,3.976
2015-11-15,0.0
2015-11-16,11.988
2015-11-17,18.76
2015-11-18,19.468
2015-11-19,14.852
2015-11-20,18.192
2015-11-21,11.068
2015-11-22,3.492
2015-11-23,12.38
2015-11-24,18.276
2015-11-25,9.268
2015-11-26,24.808
2015-11-27,16.016
2015-11-28,9.508
2015-11-29,12.896
2015-11-30,15.7
2015-12-01,15.176
2015-12-02,14.492
2015-12-03,9.856
2015-12-04,9.808
2015-12-05,4.132
2015-12-06,10.448
2015-12-07,21.372
2015-12-08,20.304
2015-12-09,13.476
2015-12-10,12.544
2015-12-11,14.068
2015-12-12,19.484
2015-12-13,6.556
2015-12-14,21.02
2015-12-15,13.176
2015-12-16,13.984
2015-12-17,20.688
2015-12-18,16.8
2015-12-19,8.12
2015-12-20,13.732
2015-12-21,20.32
2015-12-22,17.032
2015-12-23,8.616
2015-12-24,8.78
2015-12-25,0.0
2015-12-26,5.308
2015-12-27,3.584
2015-12-28,11.62
2015-12-29,10.124
2015-12-30,20.608
2015-12-31,17.344
2016-01-01,13.152
2016-01-02,7.54
2016-01-03,18.264
2016-01-04,24.22
2016-01-05,27.932
2016-01-06,14.932
2016-01-07,24.544
2016-01-08,20.504
2016-01-09,29.816
2016-01-10,12.216
2016-01-11,24.728
2016-01-12,23.268
2016-01-13,36.436
2016-01-14,23.02
2016-01-15,28.44
2016-01-16,23.76
2016-01-17,22.4
2016-01-18,30.156
2016-01-19,16.292
2016-01-20,44.912
2016-01-21,19.564
2016-01-22,28.672
2016-01-23,8.432
2016-01-24,8.596
2016-01-25,25.984
2016-01-26,28.956
2016-01-27,12.212
2016-01-28,15.516
2016-01-29,30.724
2016-01-30,0.0
2016-01-31,5.376
2016-02-01,24.132
2016-02-02,10.252
2016-02-03,15.42
2016-02-04,15.312
2016-02-05,26.668
2016-02-06,3.844
2016-02-07,18.264
2016-02-08,16.088
2016-02-09,14.824
2016-02-10,16.528
2016-02-11,14.736
2016-02-12,18.188
2016-02-13,7.864
2016-02-14,10.008
2016-02-15,17.64
2016-02-16,17.308
2016-02-17,11.9
2016-02-18,36.508
2016-02-19,24.128
2016-02-20,4.132
2016-02-21,15.948
2016-02-22,20.352
2016-02-23,10.712
2016-02-24,22.416
2016-02-25,8.272
2016-02-26,52.592
2016-02-27,16.276
2016-02-28,26.536
2016-02-29,13.312
2016-03-01,6.808
2016-03-02,16.948
2016-03-03,24.3
2016-03-04,23.24
2016-03-05,21.428
2016-03-06,13.096
2016-03-07,16.188
2016-03-08,17.204
2016-03-09,14.936
2016-03-10,15.348
2016-03-11,17.416
2016-03-12,0.0
2016-03-13,23.38
2016-03-14,25.584
2016-03-15,55.192
2016-03-16,24.884
2016-03-17,18.384
2016-03-18,5.248
2016-03-19,25.148
2016-03-20,13.368
2016-03-21,20.992
2016-03-22,22.716
2016-03-23,12.096
2016-03-24,14.796
2016-03-25,6.1
2016-03-26,22.644
2016-03-27,14.94
2016-03-28,14.072
2016-03-29,16.988
2016-03-30,24.268
2016-03-31,28.696
2016-04-01,36.456
2016-04-02,5.552
2016-04-03,32.928
2016-04-04,24.524
2016-04-05,24.056
2016-04-06,16.332
2016-04-07,21.144
2016-04-08,24.856
2016-04-09,27.292
2016-04-10,25.788
2016-04-11,36.02
2016-04-12,36.116
2016-04-13,30.4
2016-04-14,20.704
2016-04-15,13.208
2016-04-16,9.628
2016-04-17,18.396
2016-04-18,22.408
2016-04-19,27.256
2016-04-20,39.416
2016-04-21,20.604
2016-04-22,13.028
2016-04-23,6.012
2016-04-24,5.816
