,Google Trend
2016-08-02,18.232
2016-08-03,32.584
2016-08-04,79.328
2016-08-05,58.024
2016-08-06,20.664
2016-08-07,10.924
2016-08-08,14.092
2016-08-09,25.16
2016-08-10,14.76
2016-08-11,7.832
2016-08-12,21.412
2016-08-13,3.972
2016-08-14,5.808
2016-08-15,11.168
2016-08-16,16.936
2016-08-17,8.872
2016-08-18,8.988
2016-08-19,19.556
2016-08-20,5.284
2016-08-21,9.384
2016-08-22,20.968
2016-08-23,17.892
2016-08-24,5.944
2016-08-25,19.636
2016-08-26,20.52
2016-08-27,11.44
2016-08-28,10.844
2016-08-29,17.44
2016-08-30,17.108
2016-08-31,26.144
2016-09-01,35.244
2016-09-02,16.312
2016-09-03,11.176
2016-09-04,10.88
2016-09-05,33.104
2016-09-06,26.18
2016-09-07,21.696
2016-09-08,27.148
2016-09-09,42.524
2016-09-10,6.304
2016-09-11,6.08
2016-09-12,19.636
2016-09-13,20.32
2016-09-14,20.816
2016-09-15,38.256
2016-09-16,26.56
2016-09-17,17.264
2016-09-18,19.268
2016-09-19,13.924
2016-09-20,20.172
2016-09-21,21.66
2016-09-22,11.744
2016-09-23,17.044
2016-09-24,0.0
2016-09-25,8.452
2016-09-26,5.264
2016-09-27,15.96
2016-09-28,18.484
2016-09-29,18.732
2016-09-30,22.208
2016-10-01,0.0
2016-10-02,15.18
2016-10-03,17.992
2016-10-04,13.584
2016-10-05,28.184
2016-10-06,7.232
2016-10-07,14.88
2016-10-08,18.684
2016-10-09,24.236
2016-10-10,15.912
2016-10-11,31.688
2016-10-12,15.488
2016-10-13,21.46
2016-10-14,14.664
2016-10-15,21.26
2016-10-16,14.844
2016-10-17,19.14
2016-10-18,15.068
