,Google Trend
2016-03-10,11.004
2016-03-11,8.724
2016-03-12,9.488
2016-03-13,9.844
2016-03-14,12.056
2016-03-15,10.94
2016-03-16,7.864
2016-03-17,8.604
2016-03-18,8.684
2016-03-19,6.616
2016-03-20,7.116
2016-03-21,14.26
2016-03-22,12.376
2016-03-23,15.668
2016-03-24,14.42
2016-03-25,5.464
2016-03-26,5.648
2016-03-27,6.052
2016-03-28,6.308
2016-03-29,10.236
2016-03-30,15.38
2016-03-31,14.632
2016-04-01,10.868
2016-04-02,5.556
2016-04-03,6.356
2016-04-04,5.028
2016-04-05,15.236
2016-04-06,30.564
2016-04-07,93.38
2016-04-08,40.352
2016-04-09,12.188
2016-04-10,19.02
2016-04-11,25.064
2016-04-12,27.476
2016-04-13,11.472
2016-04-14,26.9
2016-04-15,20.312
2016-04-16,11.42
2016-04-17,11.512
2016-04-18,16.732
2016-04-19,20.892
2016-04-20,26.616
2016-04-21,20.32
2016-04-22,16.984
2016-04-23,8.492
2016-04-24,10.824
2016-04-25,20.052
2016-04-26,15.392
2016-04-27,25.672
2016-04-28,31.964
2016-04-29,22.184
2016-04-30,17.116
2016-05-01,5.364
2016-05-02,13.908
2016-05-03,13.632
2016-05-04,15.34
2016-05-05,8.316
2016-05-06,15.584
2016-05-07,11.624
2016-05-08,13.668
2016-05-09,15.904
2016-05-10,17.38
2016-05-11,45.316
2016-05-12,54.424
2016-05-13,52.908
2016-05-14,14.608
2016-05-15,13.588
2016-05-16,36.148
2016-05-17,55.428
2016-05-18,23.148
2016-05-19,30.212
2016-05-20,17.964
2016-05-21,9.348
2016-05-22,11.288
2016-05-23,18.316
2016-05-24,20.02
2016-05-25,25.044
2016-05-26,24.848
2016-05-27,13.368
2016-05-28,4.744
2016-05-29,8.372
2016-05-30,14.432
2016-05-31,18.44
2016-06-01,25.212
2016-06-02,17.448
2016-06-03,14.036
2016-06-04,11.068
2016-06-05,8.592
2016-06-06,8.444
2016-06-07,24.88
2016-06-08,23.404
2016-06-09,16.612
2016-06-10,15.268
2016-06-11,14.22
2016-06-12,15.064
2016-06-13,18.444
2016-06-14,14.832
2016-06-15,19.128
2016-06-16,10.616
2016-06-17,23.004
2016-06-18,11.844
2016-06-19,11.192
2016-06-20,16.484
2016-06-21,26.104
2016-06-22,18.344
2016-06-23,12.172
2016-06-24,10.66
2016-06-25,6.98
2016-06-26,6.98
2016-06-27,13.34
2016-06-28,14.332
2016-06-29,13.432
2016-06-30,25.488
2016-07-01,16.328
2016-07-02,12.424
2016-07-03,14.688
2016-07-04,15.524
2016-07-05,20.18
2016-07-06,17.428
2016-07-07,15.56
2016-07-08,18.52
2016-07-09,10.42
2016-07-10,7.624
2016-07-11,9.644
2016-07-12,17.192
2016-07-13,13.856
2016-07-14,12.46
2016-07-15,19.756
2016-07-16,8.072
2016-07-17,7.352
2016-07-18,16.668
2016-07-19,11.792
2016-07-20,20.616
2016-07-21,29.832
2016-07-22,17.704
2016-07-23,15.544
2016-07-24,15.668
2016-07-25,22.048
2016-07-26,15.296
2016-07-27,22.228
2016-07-28,50.096
2016-07-29,38.988
2016-07-30,8.572
2016-07-31,15.604
2016-08-01,30.896
2016-08-02,20.456
2016-08-03,18.48
2016-08-04,16.844
2016-08-05,18.676
2016-08-06,7.544
2016-08-07,9.156
2016-08-08,24.268
2016-08-09,29.316
2016-08-10,23.604
2016-08-11,44.892
2016-08-12,49.044
2016-08-13,17.696
2016-08-14,17.736
2016-08-15,39.228
2016-08-16,90.844
2016-08-17,24.62
2016-08-18,23.748
2016-08-19,34.948
2016-08-20,9.376
2016-08-21,14.232
2016-08-22,21.116
2016-08-23,17.94
2016-08-24,15.284
2016-08-25,15.576
2016-08-26,17.144
2016-08-27,15.456
2016-08-28,10.208
2016-08-29,11.856
2016-08-30,14.308
2016-08-31,13.968
2016-09-01,12.208
2016-09-02,12.488
2016-09-03,5.82
2016-09-04,10.124
2016-09-05,15.112
2016-09-06,14.34
2016-09-07,17.228
2016-09-08,10.868
2016-09-09,8.6
2016-09-10,4.14
2016-09-11,8.884
2016-09-12,16.364
2016-09-13,13.448
2016-09-14,13.336
2016-09-15,12.488
2016-09-16,11.952
2016-09-17,11.176
2016-09-18,5.756
2016-09-19,9.744
2016-09-20,18.208
2016-09-21,17.636
2016-09-22,12.076
2016-09-23,8.596
2016-09-24,7.596
2016-09-25,7.296
2016-09-26,12.188
2016-09-27,20.824
2016-09-28,21.664
2016-09-29,18.388
2016-09-30,10.764
2016-10-01,7.532
2016-10-02,6.056
2016-10-03,7.712
2016-10-04,11.124
2016-10-05,17.444
2016-10-06,12.572
2016-10-07,8.732
2016-10-08,7.364
2016-10-09,8.636
2016-10-10,14.404
2016-10-11,9.904
2016-10-12,16.72
2016-10-13,12.972
2016-10-14,11.372
2016-10-15,2.108
2016-10-16,0.0
2016-10-17,13.116
